team,season,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,rush_snaps,pass_snaps,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv,rush_pct,pass_pct
NYG,2016,REG,0.0,17.0,23.0,9.0,14.0,9.0,1.0,584.0,255.0,193.0,35.0,81.0,3,0.0,0.0,0.0,0.0,1063,388,661,11.0,6.0,0.0,'11-6-0,0.647,0.0,1.0,1.3529411764705883,0.5294117647058824,0.8235294117647058,0.5294117647058824,0.058823529411764705,37.0,15.647058823529411,11.647058823529411,2.3529411764705883,4.9411764705882355,0.17647058823529413,0.0,0.0,0.0,0.0,0.37,0.62
NYJ,2016,REG,0.0,8.0,22.0,5.0,12.0,11.0,5.0,599.0,171.0,26.0,27.0,73.0,0,0.0,0.0,0.0,0.0,1002,404,572,5.0,11.0,0.0,'5-11-0,0.312,0.0,0.5,1.375,0.3125,0.75,0.6875,0.3125,37.4375,10.6875,1.625,1.6875,4.5625,0.0,0.0,0.0,0.0,0.0,0.4,0.57
PHI,2016,REG,1.0,16.0,21.0,9.0,14.0,7.0,2.0,609.0,141.0,35.0,34.0,87.0,3,0.0,0.0,0.0,0.0,979,374,587,7.0,9.0,0.0,'7-9-0,0.438,0.0625,1.0,1.3125,0.5625,0.875,0.4375,0.125,38.0625,8.8125,2.1875,2.125,5.4375,0.1875,0.0,0.0,0.0,0.0,0.38,0.6
PIT,2016,POST,0.0,2.0,4.0,3.0,3.0,1.0,0.0,114.0,40.0,14.0,8.0,16.0,0,0.0,0.0,0.0,0.0,184,59,121,13.0,6.0,0.0,'13-6-0,0.684,0.05263157894736842,0.7894736842105263,1.3157894736842106,0.5789473684210527,0.9473684210526315,0.3684210526315789,0.05263157894736842,37.421052631578945,12.263157894736842,6.157894736842105,2.4210526315789473,5.526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.32,0.66
PIT,2016,REG,1.0,13.0,21.0,8.0,15.0,6.0,1.0,597.0,193.0,103.0,38.0,89.0,1,0.0,0.0,0.0,0.0,1001,364,631,13.0,6.0,0.0,'13-6-0,0.684,0.05263157894736842,0.7894736842105263,1.3157894736842106,0.5789473684210527,0.9473684210526315,0.3684210526315789,0.05263157894736842,37.421052631578945,12.263157894736842,6.157894736842105,2.4210526315789473,5.526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.36,0.63
SEA,2016,POST,0.0,0.0,2.0,0.0,1.0,1.0,0.0,74.0,20.0,2.0,6.0,13.0,0,0.0,0.0,0.0,0.0,119,41,75,12.0,6.0,0.0,'12-6-0,0.667,0.05555555555555555,0.6111111111111112,1.1111111111111112,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.1111111111111111,36.94444444444444,14.5,1.6111111111111112,2.6666666666666665,6.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.34,0.63
SEA,2016,REG,1.0,11.0,18.0,8.0,15.0,3.0,2.0,591.0,241.0,27.0,42.0,98.0,1,0.0,0.0,0.0,0.0,1024,433,580,12.0,6.0,0.0,'12-6-0,0.667,0.05555555555555555,0.6111111111111112,1.1111111111111112,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.1111111111111111,36.94444444444444,14.5,1.6111111111111112,2.6666666666666665,6.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.42,0.57
SF,2016,REG,1.0,10.0,23.0,12.0,15.0,8.0,3.0,712.0,177.0,83.0,33.0,74.0,0,0.0,0.0,0.0,0.0,1103,531,551,2.0,14.0,0.0,'2-14-0,0.125,0.0625,0.625,1.4375,0.75,0.9375,0.5,0.1875,44.5,11.0625,5.1875,2.0625,4.625,0.0,0.0,0.0,0.0,0.0,0.48,0.5
TB,2016,REG,1.0,17.0,22.0,10.0,17.0,5.0,3.0,685.0,135.0,82.0,38.0,80.0,4,0.0,0.0,0.0,0.0,1018,418,589,9.0,7.0,0.0,'9-7-0,0.562,0.0625,1.0625,1.375,0.625,1.0625,0.3125,0.1875,42.8125,8.4375,5.125,2.375,5.0,0.25,0.0,0.0,0.0,0.0,0.41,0.58
TEN,2016,REG,0.0,12.0,11.0,4.0,5.0,6.0,1.0,662.0,123.0,24.0,40.0,92.0,1,0.0,0.0,0.0,0.0,1034,345,675,9.0,7.0,0.0,'9-7-0,0.562,0.0,0.75,0.6875,0.25,0.3125,0.375,0.0625,41.375,7.6875,1.5,2.5,5.75,0.0625,0.0,0.0,0.0,0.0,0.33,0.65
WAS,2016,REG,0.0,13.0,21.0,8.0,15.0,6.0,0.0,649.0,203.0,92.0,38.0,92.0,0,0.0,0.0,0.0,0.0,1052,417,626,9.0,7.0,0.0,'9-7-0,0.562,0.0,0.8125,1.3125,0.5,0.9375,0.375,0.0,40.5625,12.6875,5.75,2.375,5.75,0.0,0.0,0.0,0.0,0.0,0.4,0.6
ARI,2017,REG,0.0,15.0,20.0,6.0,17.0,3.0,1.0,713.0,112.0,34.0,37.0,94.0,2,0.0,0.0,0.0,0.0,1014,402,603,8.0,8.0,0.0,'8-8-0,0.5,0.0,0.9375,1.25,0.375,1.0625,0.1875,0.0625,44.5625,7.0,2.125,2.3125,5.875,0.125,0.0,0.0,0.0,0.0,0.4,0.59
ATL,2017,POST,0.0,0.0,4.0,2.0,2.0,2.0,0.0,90.0,10.0,2.0,4.0,10.0,0,0.0,0.0,0.0,0.0,127,45,79,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.4444444444444444,1.3333333333333333,0.5,0.8888888888888888,0.4444444444444444,0.0,40.72222222222222,9.944444444444445,1.9444444444444444,2.388888888888889,4.944444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.35,0.62
ATL,2017,REG,0.0,8.0,20.0,7.0,14.0,6.0,0.0,643.0,169.0,33.0,39.0,79.0,2,0.0,0.0,0.0,0.0,996,389,589,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.4444444444444444,1.3333333333333333,0.5,0.8888888888888888,0.4444444444444444,0.0,40.72222222222222,9.944444444444445,1.9444444444444444,2.388888888888889,4.944444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.39,0.59
BAL,2017,REG,0.0,22.0,22.0,12.0,16.0,6.0,2.0,717.0,114.0,18.0,41.0,96.0,5,0.0,0.0,0.0,0.0,1047,427,608,9.0,7.0,0.0,'9-7-0,0.562,0.0,1.375,1.375,0.75,1.0,0.375,0.125,44.8125,7.125,1.125,2.5625,6.0,0.3125,0.0,0.0,0.0,0.0,0.41,0.58
BUF,2017,POST,0.0,0.0,2.0,0.0,1.0,1.0,0.0,36.0,13.0,3.0,2.0,5.0,0,0.0,0.0,0.0,0.0,59,33,24,9.0,8.0,0.0,'9-8-0,0.529,0.0,1.0588235294117647,1.4705882352941178,0.35294117647058826,0.9411764705882353,0.5294117647058824,0.058823529411764705,40.11764705882353,13.941176470588236,6.823529411764706,1.7058823529411764,4.470588235294118,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.56,0.41
BUF,2017,REG,0.0,18.0,23.0,6.0,15.0,8.0,1.0,646.0,224.0,113.0,27.0,71.0,3,1.0,0.0,0.0,0.0,1068,444,600,9.0,8.0,0.0,'9-8-0,0.529,0.0,1.0588235294117647,1.4705882352941178,0.35294117647058826,0.9411764705882353,0.5294117647058824,0.058823529411764705,40.11764705882353,13.941176470588236,6.823529411764706,1.7058823529411764,4.470588235294118,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.42,0.56
CAR,2017,POST,0.0,1.0,2.0,0.0,2.0,0.0,1.0,41.0,3.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0,56,21,34,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.6470588235294118,1.1764705882352942,0.7058823529411765,1.0,0.17647058823529413,0.11764705882352941,37.294117647058826,10.117647058823529,1.2352941176470589,3.0,6.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.38,0.61
CAR,2017,REG,0.0,10.0,18.0,12.0,15.0,3.0,1.0,593.0,169.0,21.0,50.0,98.0,1,0.0,0.0,0.0,0.0,955,343,597,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.6470588235294118,1.1764705882352942,0.7058823529411765,1.0,0.17647058823529413,0.11764705882352941,37.294117647058826,10.117647058823529,1.2352941176470589,3.0,6.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.36,0.63
CHI,2017,REG,1.0,8.0,17.0,13.0,14.0,3.0,2.0,701.0,123.0,21.0,42.0,98.0,3,0.0,0.0,0.0,0.0,1004,415,572,5.0,11.0,0.0,'5-11-0,0.312,0.0625,0.5,1.0625,0.8125,0.875,0.1875,0.125,43.8125,7.6875,1.3125,2.625,6.125,0.1875,0.0,0.0,0.0,0.0,0.41,0.57
CIN,2017,REG,0.0,11.0,13.0,5.0,5.0,8.0,2.0,714.0,186.0,17.0,41.0,95.0,3,0.0,0.0,0.0,0.0,1091,482,600,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.6875,0.8125,0.3125,0.3125,0.5,0.125,44.625,11.625,1.0625,2.5625,5.9375,0.1875,0.0,0.0,0.0,0.0,0.44,0.55
CLE,2017,REG,0.0,7.0,27.0,8.0,16.0,11.0,6.0,663.0,185.0,30.0,34.0,76.0,1,0.0,0.0,0.0,0.0,1028,449,559,0.0,16.0,0.0,'0-16-0,0.0,0.0,0.4375,1.6875,0.5,1.0,0.6875,0.375,41.4375,11.5625,1.875,2.125,4.75,0.0625,0.0,0.0,0.0,0.0,0.44,0.54
DAL,2017,REG,0.0,10.0,22.0,9.0,17.0,5.0,3.0,649.0,174.0,57.0,38.0,96.0,1,1.0,0.0,0.0,0.0,1003,391,599,9.0,7.0,0.0,'9-7-0,0.562,0.0,0.625,1.375,0.5625,1.0625,0.3125,0.1875,40.5625,10.875,3.5625,2.375,6.0,0.0625,0.0625,0.0,0.0,0.0,0.39,0.6
DEN,2017,REG,1.0,10.0,20.0,9.0,9.0,11.0,2.0,606.0,142.0,46.0,33.0,75.0,4,0.0,0.0,0.0,0.0,952,413,524,5.0,11.0,0.0,'5-11-0,0.312,0.0625,0.625,1.25,0.5625,0.5625,0.6875,0.125,37.875,8.875,2.875,2.0625,4.6875,0.25,0.0,0.0,0.0,0.0,0.43,0.55
DET,2017,REG,0.0,19.0,21.0,12.0,14.0,7.0,1.0,703.0,146.0,46.0,35.0,91.0,5,0.0,0.0,0.0,0.0,1039,418,607,9.0,7.0,0.0,'9-7-0,0.562,0.0,1.1875,1.3125,0.75,0.875,0.4375,0.0625,43.9375,9.125,2.875,2.1875,5.6875,0.3125,0.0,0.0,0.0,0.0,0.4,0.58
GB,2017,REG,0.0,11.0,17.0,10.0,11.0,7.0,4.0,663.0,191.0,82.0,37.0,79.0,2,0.0,0.0,0.0,0.0,1016,450,552,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.6875,1.0625,0.625,0.6875,0.4375,0.25,41.4375,11.9375,5.125,2.3125,4.9375,0.125,0.0,0.0,0.0,0.0,0.44,0.54
HOU,2017,REG,1.0,11.0,16.0,4.0,12.0,4.0,3.0,598.0,181.0,66.0,32.0,69.0,4,0.0,0.0,0.0,0.0,975,419,534,4.0,12.0,0.0,'4-12-0,0.25,0.0625,0.6875,1.0,0.25,0.75,0.25,0.1875,37.375,11.3125,4.125,2.0,4.3125,0.25,0.0,0.0,0.0,0.0,0.43,0.55
IND,2017,REG,2.0,13.0,19.0,5.0,12.0,7.0,3.0,646.0,182.0,20.0,25.0,72.0,1,1.0,0.0,0.0,0.0,1030,473,541,4.0,12.0,0.0,'4-12-0,0.25,0.125,0.8125,1.1875,0.3125,0.75,0.4375,0.1875,40.375,11.375,1.25,1.5625,4.5,0.0625,0.0625,0.0,0.0,0.0,0.46,0.53
JAX,2017,POST,0.0,3.0,4.0,2.0,3.0,1.0,2.0,128.0,20.0,10.0,7.0,20.0,1,0.0,0.0,0.0,0.0,213,66,144,12.0,7.0,0.0,'12-7-0,0.632,0.0,1.263157894736842,1.5263157894736843,0.7368421052631579,1.0526315789473684,0.47368421052631576,0.10526315789473684,42.78947368421053,6.684210526315789,1.4210526315789473,3.263157894736842,6.052631578947368,0.42105263157894735,0.10526315789473684,0.05263157894736842,0.0,0.0,0.31,0.68
JAX,2017,REG,0.0,21.0,25.0,12.0,17.0,8.0,0.0,685.0,107.0,17.0,55.0,95.0,7,2.0,1.0,0.0,0.0,994,418,561,12.0,7.0,0.0,'12-7-0,0.632,0.0,1.263157894736842,1.5263157894736843,0.7368421052631579,1.0526315789473684,0.47368421052631576,0.10526315789473684,42.78947368421053,6.684210526315789,1.4210526315789473,3.263157894736842,6.052631578947368,0.42105263157894735,0.10526315789473684,0.05263157894736842,0.0,0.0,0.42,0.56
KC,2017,POST,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.0,9.0,0.0,2.0,3.0,0,0.0,0.0,0.0,0.0,66,28,35,10.0,7.0,0.0,'10-7-0,0.588,0.0,1.0,1.0588235294117647,0.47058823529411764,0.7058823529411765,0.4117647058823529,0.11764705882352941,41.11764705882353,8.823529411764707,3.176470588235294,1.9411764705882353,4.117647058823529,0.17647058823529413,0.0,0.0,0.0,0.0,0.42,0.53
KC,2017,REG,0.0,16.0,17.0,8.0,11.0,7.0,1.0,656.0,141.0,54.0,31.0,67.0,3,0.0,0.0,0.0,0.0,1050,435,603,10.0,7.0,0.0,'10-7-0,0.588,0.0,1.0,1.0588235294117647,0.47058823529411764,0.7058823529411765,0.4117647058823529,0.11764705882352941,41.11764705882353,8.823529411764707,3.176470588235294,1.9411764705882353,4.117647058823529,0.17647058823529413,0.0,0.0,0.0,0.0,0.41,0.57
LA,2017,POST,0.0,0.0,1.0,1.0,0.0,1.0,0.0,53.0,13.0,9.0,3.0,5.0,0,0.0,0.0,0.0,0.0,72,36,33,11.0,6.0,0.0,'11-6-0,0.647,0.11764705882352941,1.0588235294117647,1.7647058823529411,0.7647058823529411,1.1176470588235294,0.6470588235294118,0.11764705882352941,42.23529411764706,9.470588235294118,4.0588235294117645,3.0,6.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.5,0.46
LA,2017,REG,2.0,18.0,29.0,12.0,19.0,10.0,2.0,665.0,148.0,60.0,48.0,97.0,3,1.0,0.0,0.0,0.0,1023,411,603,11.0,6.0,0.0,'11-6-0,0.647,0.11764705882352941,1.0588235294117647,1.7647058823529411,0.7647058823529411,1.1176470588235294,0.6470588235294118,0.11764705882352941,42.23529411764706,9.470588235294118,4.0588235294117645,3.0,6.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.4,0.59
LAC,2017,REG,1.0,18.0,20.0,9.0,13.0,7.0,0.0,600.0,226.0,173.0,43.0,82.0,3,0.0,0.0,0.0,0.0,1000,426,570,9.0,7.0,0.0,'9-7-0,0.562,0.0625,1.125,1.25,0.5625,0.8125,0.4375,0.0,37.5,14.125,10.8125,2.6875,5.125,0.1875,0.0,0.0,0.0,0.0,0.43,0.57
LV,2017,REG,0.0,5.0,22.0,8.0,14.0,8.0,3.0,615.0,194.0,103.0,31.0,69.0,0,0.0,0.0,0.0,0.0,996,420,561,6.0,10.0,0.0,'6-10-0,0.375,0.0,0.3125,1.375,0.5,0.875,0.5,0.1875,38.4375,12.125,6.4375,1.9375,4.3125,0.0,0.0,0.0,0.0,0.0,0.42,0.56
MIA,2017,REG,1.0,9.0,17.0,6.0,6.0,11.0,2.0,636.0,167.0,60.0,30.0,86.0,3,0.0,0.0,0.0,0.0,992,413,558,6.0,10.0,0.0,'6-10-0,0.375,0.0625,0.5625,1.0625,0.375,0.375,0.6875,0.125,39.75,10.4375,3.75,1.875,5.375,0.1875,0.0,0.0,0.0,0.0,0.42,0.56
MIN,2017,POST,0.0,2.0,1.0,0.0,1.0,0.0,0.0,87.0,12.0,0.0,3.0,8.0,0,0.0,0.0,0.0,0.0,131,50,77,14.0,4.0,0.0,'14-4-0,0.778,0.05555555555555555,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.0,38.94444444444444,9.61111111111111,1.2777777777777777,2.2222222222222223,5.111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.38,0.59
MIN,2017,REG,1.0,14.0,13.0,4.0,6.0,7.0,0.0,614.0,161.0,23.0,37.0,84.0,1,0.0,0.0,0.0,0.0,958,355,592,14.0,4.0,0.0,'14-4-0,0.778,0.05555555555555555,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.0,38.94444444444444,9.61111111111111,1.2777777777777777,2.2222222222222223,5.111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.37,0.62
NE,2017,POST,0.0,1.0,1.0,0.0,1.0,0.0,0.0,109.0,51.0,38.0,11.0,22.0,0,0.0,0.0,0.0,0.0,206,73,131,15.0,4.0,0.0,'15-4-0,0.789,0.05263157894736842,0.6842105263157895,0.9473684210526315,0.2631578947368421,0.5789473684210527,0.3684210526315789,0.10526315789473684,41.0,11.157894736842104,7.2105263157894735,2.789473684210526,5.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.35,0.64
NE,2017,REG,1.0,12.0,17.0,5.0,10.0,7.0,2.0,670.0,161.0,99.0,42.0,87.0,0,0.0,0.0,0.0,0.0,1024,381,629,15.0,4.0,0.0,'15-4-0,0.789,0.05263157894736842,0.6842105263157895,0.9473684210526315,0.2631578947368421,0.5789473684210527,0.3684210526315789,0.10526315789473684,41.0,11.157894736842104,7.2105263157894735,2.789473684210526,5.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.37,0.61
NO,2017,POST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,27.0,0.0,6.0,14.0,0,0.0,0.0,0.0,0.0,143,56,87,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1666666666666667,1.2222222222222223,0.3333333333333333,0.9444444444444444,0.2777777777777778,0.05555555555555555,42.0,9.055555555555555,0.8888888888888888,2.6666666666666665,5.055555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.39,0.61
NO,2017,REG,0.0,20.0,22.0,6.0,17.0,5.0,1.0,675.0,136.0,16.0,42.0,77.0,4,0.0,0.0,0.0,0.0,1005,398,599,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1666666666666667,1.2222222222222223,0.3333333333333333,0.9444444444444444,0.2777777777777778,0.05555555555555555,42.0,9.055555555555555,0.8888888888888888,2.6666666666666665,5.055555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.4,0.6
NYG,2017,REG,1.0,13.0,15.0,6.0,11.0,4.0,2.0,569.0,258.0,203.0,27.0,62.0,2,0.0,0.0,0.0,0.0,1053,445,587,3.0,13.0,0.0,'3-13-0,0.188,0.0625,0.8125,0.9375,0.375,0.6875,0.25,0.125,35.5625,16.125,12.6875,1.6875,3.875,0.125,0.0,0.0,0.0,0.0,0.42,0.56
NYJ,2017,REG,0.0,11.0,21.0,11.0,8.0,13.0,1.0,662.0,158.0,37.0,28.0,91.0,0,1.0,0.0,0.0,0.0,1057,461,588,5.0,11.0,0.0,'5-11-0,0.312,0.0,0.6875,1.3125,0.6875,0.5,0.8125,0.0625,41.375,9.875,2.3125,1.75,5.6875,0.0,0.0625,0.0,0.0,0.0,0.44,0.56
PHI,2017,POST,0.0,2.0,3.0,3.0,2.0,1.0,0.0,123.0,19.0,1.0,5.0,28.0,1,0.0,0.0,0.0,0.0,198,60,136,16.0,3.0,0.0,'16-3-0,0.842,0.0,1.105263157894737,1.1578947368421053,0.7894736842105263,0.8421052631578947,0.3157894736842105,0.05263157894736842,39.73684210526316,8.31578947368421,2.473684210526316,2.263157894736842,7.2105263157894735,0.3157894736842105,0.0,0.0,0.0,0.0,0.3,0.69
PHI,2017,REG,0.0,19.0,19.0,12.0,14.0,5.0,1.0,632.0,139.0,46.0,38.0,109.0,5,0.0,0.0,0.0,0.0,977,331,640,16.0,3.0,0.0,'16-3-0,0.842,0.0,1.105263157894737,1.1578947368421053,0.7894736842105263,0.8421052631578947,0.3157894736842105,0.05263157894736842,39.73684210526316,8.31578947368421,2.473684210526316,2.263157894736842,7.2105263157894735,0.3157894736842105,0.0,0.0,0.0,0.0,0.34,0.66
PIT,2017,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,14.0,10.0,0.0,4.0,0,0.0,0.0,0.0,0.0,61,34,26,13.0,4.0,0.0,'13-4-0,0.765,0.058823529411764705,0.9411764705882353,1.1176470588235294,0.4117647058823529,0.6470588235294118,0.47058823529411764,0.11764705882352941,38.529411764705884,9.117647058823529,4.470588235294118,3.2941176470588234,6.352941176470588,0.0,0.0,0.0,0.0,0.0,0.56,0.43
PIT,2017,REG,1.0,16.0,18.0,7.0,11.0,7.0,2.0,624.0,141.0,66.0,56.0,104.0,0,0.0,0.0,0.0,0.0,943,380,553,13.0,4.0,0.0,'13-4-0,0.765,0.058823529411764705,0.9411764705882353,1.1176470588235294,0.4117647058823529,0.6470588235294118,0.47058823529411764,0.11764705882352941,38.529411764705884,9.117647058823529,4.470588235294118,3.2941176470588234,6.352941176470588,0.0,0.0,0.0,0.0,0.0,0.4,0.59
SEA,2017,REG,2.0,14.0,20.0,10.0,13.0,7.0,2.0,657.0,183.0,38.0,39.0,106.0,4,0.0,0.0,0.0,0.0,1046,440,591,9.0,7.0,0.0,'9-7-0,0.562,0.125,0.875,1.25,0.625,0.8125,0.4375,0.125,41.0625,11.4375,2.375,2.4375,6.625,0.25,0.0,0.0,0.0,0.0,0.42,0.57
SF,2017,REG,0.0,10.0,21.0,10.0,15.0,6.0,2.0,676.0,161.0,82.0,30.0,96.0,1,0.0,0.0,0.0,0.0,1069,473,576,6.0,10.0,0.0,'6-10-0,0.375,0.0,0.625,1.3125,0.625,0.9375,0.375,0.125,42.25,10.0625,5.125,1.875,6.0,0.0625,0.0,0.0,0.0,0.0,0.44,0.54
TB,2017,REG,0.0,13.0,20.0,10.0,15.0,5.0,0.0,684.0,164.0,84.0,22.0,78.0,3,2.0,0.0,0.0,0.0,1011,426,570,5.0,11.0,0.0,'5-11-0,0.312,0.0,0.8125,1.25,0.625,0.9375,0.3125,0.0,42.75,10.25,5.25,1.375,4.875,0.1875,0.125,0.0,0.0,0.0,0.42,0.56
TEN,2017,POST,0.0,0.0,1.0,1.0,0.0,1.0,0.0,77.0,26.0,17.0,4.0,8.0,0,0.0,0.0,0.0,0.0,133,40,90,10.0,8.0,0.0,'10-8-0,0.556,0.0,0.6666666666666666,1.1666666666666667,0.5555555555555556,0.6666666666666666,0.5,0.16666666666666666,41.166666666666664,10.61111111111111,2.5555555555555554,2.611111111111111,5.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.3,0.68
TEN,2017,REG,0.0,12.0,20.0,9.0,12.0,8.0,3.0,664.0,165.0,29.0,43.0,85.0,1,0.0,0.0,0.0,0.0,1049,388,648,10.0,8.0,0.0,'10-8-0,0.556,0.0,0.6666666666666666,1.1666666666666667,0.5555555555555556,0.6666666666666666,0.5,0.16666666666666666,41.166666666666664,10.61111111111111,2.5555555555555554,2.611111111111111,5.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.37,0.62
WAS,2017,REG,0.0,16.0,25.0,10.0,15.0,10.0,1.0,614.0,209.0,93.0,43.0,100.0,2,2.0,0.0,0.0,0.0,1053,464,574,7.0,9.0,0.0,'7-9-0,0.438,0.0,1.0,1.5625,0.625,0.9375,0.625,0.0625,38.375,13.0625,5.8125,2.6875,6.25,0.125,0.125,0.0,0.0,0.0,0.44,0.55
ARI,2018,REG,0.0,7.0,17.0,9.0,13.0,4.0,2.0,743.0,156.0,61.0,49.0,85.0,2,0.0,0.0,0.0,0.0,1073,502,556,3.0,13.0,0.0,'3-13-0,0.188,0.0,0.4375,1.0625,0.5625,0.8125,0.25,0.125,46.4375,9.75,3.8125,3.0625,5.3125,0.125,0.0,0.0,0.0,0.0,0.47,0.52
ATL,2018,REG,0.0,15.0,17.0,3.0,8.0,9.0,2.0,650.0,190.0,50.0,37.0,74.0,2,0.0,0.0,0.0,0.0,1038,398,625,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.9375,1.0625,0.1875,0.5,0.5625,0.125,40.625,11.875,3.125,2.3125,4.625,0.125,0.0,0.0,0.0,0.0,0.38,0.6
BAL,2018,POST,0.0,0.0,1.0,1.0,1.0,0.0,0.0,44.0,11.0,7.0,1.0,8.0,0,0.0,0.0,0.0,0.0,67,32,34,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.7058823529411765,1.0588235294117647,0.4117647058823529,0.6470588235294118,0.4117647058823529,0.11764705882352941,38.88235294117647,8.529411764705882,2.2941176470588234,2.588235294117647,6.235294117647059,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.48,0.51
BAL,2018,REG,0.0,12.0,17.0,6.0,10.0,7.0,2.0,617.0,134.0,32.0,43.0,98.0,3,1.0,0.0,0.0,0.0,978,347,622,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.7058823529411765,1.0588235294117647,0.4117647058823529,0.6470588235294118,0.4117647058823529,0.11764705882352941,38.88235294117647,8.529411764705882,2.2941176470588234,2.588235294117647,6.235294117647059,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.35,0.64
BUF,2018,REG,1.0,16.0,29.0,13.0,20.0,9.0,3.0,609.0,197.0,101.0,36.0,84.0,0,1.0,0.0,0.0,0.0,972,423,531,6.0,10.0,0.0,'6-10-0,0.375,0.0625,1.0,1.8125,0.8125,1.25,0.5625,0.1875,38.0625,12.3125,6.3125,2.25,5.25,0.0,0.0625,0.0,0.0,0.0,0.44,0.55
CAR,2018,REG,0.0,13.0,22.0,10.0,14.0,8.0,5.0,577.0,179.0,54.0,35.0,68.0,0,1.0,1.0,0.0,0.0,951,373,564,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.8125,1.375,0.625,0.875,0.5,0.3125,36.0625,11.1875,3.375,2.1875,4.25,0.0,0.0625,0.0625,0.0,0.0,0.39,0.59
CHI,2018,POST,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,1.0,5.0,0,0.0,0.0,0.0,0.0,65,23,41,12.0,5.0,0.0,'12-5-0,0.706,0.058823529411764705,1.7058823529411764,1.3529411764705883,0.5294117647058824,1.1764705882352942,0.17647058823529413,0.17647058823529413,41.411764705882355,8.0,3.588235294117647,3.0,6.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.35,0.63
CHI,2018,REG,1.0,27.0,23.0,9.0,20.0,3.0,3.0,663.0,131.0,61.0,50.0,97.0,6,0.0,0.0,0.0,0.0,1012,339,669,12.0,5.0,0.0,'12-5-0,0.706,0.058823529411764705,1.7058823529411764,1.3529411764705883,0.5294117647058824,1.1764705882352942,0.17647058823529413,0.17647058823529413,41.411764705882355,8.0,3.588235294117647,3.0,6.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.33,0.66
CIN,2018,REG,0.0,12.0,15.0,7.0,9.0,6.0,0.0,682.0,188.0,34.0,34.0,81.0,5,0.0,0.0,0.0,0.0,1089,451,617,6.0,10.0,0.0,'6-10-0,0.375,0.0,0.75,0.9375,0.4375,0.5625,0.375,0.0,42.625,11.75,2.125,2.125,5.0625,0.3125,0.0,0.0,0.0,0.0,0.41,0.57
